,"('Date', '')","('Close', 'AAPL')","('Close', 'AMD')","('Close', 'AMZN')","('Close', 'ASML')","('Close', 'GOOG')","('Close', 'GOOGL')","('Close', 'META')","('Close', 'MSFT')","('Close', 'NFLX')","('Close', 'NVDA')","('Close', 'TSLA')","('High', 'AAPL')","('High', 'AMD')","('High', 'AMZN')","('High', 'ASML')","('High', 'GOOG')","('High', 'GOOGL')","('High', 'META')","('High', 'MSFT')","('High', 'NFLX')","('High', 'NVDA')","('High', 'TSLA')","('Low', 'AAPL')","('Low', 'AMD')","('Low', 'AMZN')","('Low', 'ASML')","('Low', 'GOOG')","('Low', 'GOOGL')","('Low', 'META')","('Low', 'MSFT')","('Low', 'NFLX')","('Low', 'NVDA')","('Low', 'TSLA')","('Open', 'AAPL')","('Open', 'AMD')","('Open', 'AMZN')","('Open', 'ASML')","('Open', 'GOOG')","('Open', 'GOOGL')","('Open', 'META')","('Open', 'MSFT')","('Open', 'NFLX')","('Open', 'NVDA')","('Open', 'TSLA')","('Volume', 'AAPL')","('Volume', 'AMD')","('Volume', 'AMZN')","('Volume', 'ASML')","('Volume', 'GOOG')","('Volume', 'GOOGL')","('Volume', 'META')","('Volume', 'MSFT')","('Volume', 'NFLX')","('Volume', 'NVDA')","('Volume', 'TSLA')"
116,2020-06-18,85.58855438232422,54.040000915527344,132.69900512695312,344.8013916015625,71.54093933105469,71.4469985961914,235.0421600341797,188.43667602539062,449.8699951171875,9.18919849395752,66.9306640625,86.00709250366052,55.119998931884766,132.98199462890625,347.60682561063584,72.31068025179812,72.38609154152647,235.24139591715277,188.5998478300532,452.760009765625,9.25349681727253,67.94667053222656,84.97777878565866,53.650001525878906,131.8054962158203,342.53395751548913,71.09504698146569,71.05441692317615,231.26657392869228,186.20982979362395,442.79998779296875,9.086021517736866,66.2979965209961,85.51068509788405,54.619998931884766,132.35049438476562,345.47391349560854,72.19857999287221,72.23065677847741,234.09577818951485,186.20982979362395,448.7300109863281,9.198170198260504,66.86666870117188,96820400,40354700,49756000,494700,31638000,34862000,15782500,23061600,4277600,254408000,146278500
117,2020-06-19,85.09944915771484,54.22999954223633,133.75050354003906,346.5212097167969,71.32970428466797,70.9747085571289,237.8813018798828,187.3136749267578,453.7200012207031,9.23231315612793,66.72666931152344,86.76386617293707,55.459999084472656,134.8715057373047,353.6981686077878,72.13082663218098,71.96411801891286,239.91354737658003,191.28743113543558,453.9700012207031,9.415489189063983,67.73133087158203,83.9874020783935,53.81999969482422,132.9499969482422,345.48356085619247,70.81305935612863,70.69372186493412,234.65364110388165,186.56499728208425,445.6000061035156,9.19841994290883,66.0893325805664,86.29666530516798,54.40999984741211,133.9040069580078,350.4219367333861,71.94150444297918,71.73993225099585,236.88510727973957,190.61554281919862,449.1199951171875,9.213622500272905,67.51866912841797,264476000,52801500,115540000,786900,63158000,52784000,30081300,44441100,5934500,524160000,130195500
118,2020-06-22,87.32597351074219,54.7599983215332,135.6909942626953,349.99920654296875,72.3331069946289,72.27100372314453,238.30967712402344,192.51602172851562,468.0400085449219,9.496983528137207,66.28800201416016,87.46954083393744,55.16999816894531,135.75,350.61408461468847,72.37744232517777,72.28545481473795,239.78404089868698,192.69837988397876,468.5899963378906,9.501469855886985,67.2586669921875,85.4474196297417,53.7400016784668,133.4499969482422,345.7045598499638,70.90573285210748,70.70319331740173,236.00846999444954,187.39044087875726,454.2099914550781,9.24427559754191,66.00133514404297,85.4936540555532,54.66999816894531,134.22500610351562,348.1641307776393,71.19419377763502,70.9931425733491,237.65218502965277,187.92795146469385,455.010009765625,9.270942580669955,66.663330078125,135445200,44704800,64176000,554500,30848000,29442000,18917800,32818900,6272100,398468000,95436000
119,2020-06-23,89.1899185180664,53.9900016784668,138.2205047607422,352.2569580078125,72.9583511352539,72.93460083007812,241.3181915283203,193.80221557617188,466.260009765625,9.420475006103516,66.78533172607422,90.61343520003089,55.369998931884766,139.15550231933594,357.2145086587895,73.53284028816566,73.4935791055213,244.25696263309538,195.76029200350268,474.010009765625,9.61237368899923,67.46666717529297,88.15330507538052,53.869998931884766,135.90199279785156,352.1704628491298,72.00328667503676,71.98903113596465,238.94724345564495,193.3414796494519,464.5,9.37810824594595,66.267333984375,88.5742789095001,55.04999923706055,136.30099487304688,356.0711892629686,72.52142161211505,72.33776540656734,240.3618379996212,193.97498056414278,466.5,9.52115928267759,66.59200286865234,212155600,48089000,84634000,604100,28596000,37752000,24017900,30917400,5948400,375108000,95479500
120,2020-06-24,87.61555480957031,52.38999938964844,136.72000122070312,347.3955078125,71.3421630859375,71.37625885009766,233.1294708251953,189.89564514160156,457.8500061035156,9.206645011901855,64.0566635131836,89.7398806476171,54.7400016784668,139.8000030517578,353.14092799743213,73.50688561657245,73.52297212297677,242.29445835181724,195.08840775103926,472.3599853515625,9.52664218092727,66.72533416748047,87.24081531062652,51.91999816894531,136.0500030517578,345.4259393164697,71.23156043207413,71.24174433717035,231.79455847270322,188.66704527062345,454.0,9.115928776372376,63.542667388916016,88.81763517839552,53.939998626708984,139.0,351.2482082677116,72.81387245217365,72.89973548311546,240.28214094943323,193.5046700779073,468.5400085449219,9.446642175649918,66.27400207519531,192623200,53535500,90532000,613500,35120000,31592000,20834900,36740600,4826200,449372000,164394000
121,2020-06-25,88.77867889404297,51.93000030517578,137.72900390625,352.1705322265625,71.80847930908203,71.79473876953125,234.7831268310547,192.2952117919922,465.9100036621094,9.460348129272461,65.73200225830078,88.81761353356403,52.70000076293945,137.81149291992188,352.5356298293057,71.88669710131052,71.85551545856381,236.3969723563037,192.55437386500157,467.010009765625,9.475301603805068,65.73200225830078,87.00962937456471,50.540000915527344,135.60699462890625,344.5131876208748,70.74579987084343,70.720629569588,231.854327590435,187.62077453730595,454.0,9.153559949591765,62.47666549682617,87.77127201576967,52.560001373291016,136.9774932861328,348.2506001832321,71.23903036725484,71.30251980582155,233.72716302855116,189.85721360972522,458.8599853515625,9.326517907171274,63.61800003051758,137522400,51129600,59374000,465100,24610000,23958000,18704300,27803900,4134500,376072000,138817500
122,2020-06-26,86.05091857910156,50.099998474121094,134.64349365234375,347.5685119628906,67.7515640258789,67.88092803955078,215.2577362060547,188.44627380371094,443.3999938964844,9.126397132873535,63.982666015625,88.89551726808526,51.95000076293945,139.1284942626953,353.75587929253857,71.41589554890012,71.59147618941572,232.20300129024213,191.8633179050225,468.0299987792969,9.470319529344263,66.33333587646484,85.9024797442669,49.45000076293945,134.39999389648438,346.838316650571,67.35747983004785,67.50529083686487,214.58031595727013,187.05450219787085,442.239990234375,9.096491126870147,63.65800094604492,88.6740805971195,51.849998474121094,138.7530059814453,353.01606688808755,71.3132674765276,71.37277132194346,231.75471674952846,191.70973926885765,466.3900146484375,9.470319529344263,66.31866455078125,205256800,65485700,130016000,493000,85354000,97640000,76343900,54675800,6804700,592084000,132823500
123,2020-06-29,88.0340805053711,50.279998779296875,134.0189971923828,350.49871826171875,69.49878692626953,69.60617065429688,219.80038452148438,190.47157287597656,447.239990234375,9.171255111694336,67.29000091552734,88.12898509123728,50.279998779296875,134.83999633789062,350.7773499438555,69.53017591522648,69.64752464958299,219.90996653979363,190.55795537859805,447.6700134277344,9.175741439671034,67.33333587646484,85.47905300682135,48.41999816894531,131.50399780273438,344.0615435499014,67.10937711298362,67.33839053044488,206.3218722730648,185.77793316800526,432.1400146484375,8.872192248669542,63.23466873168945,85.9584251297807,50.150001525878906,134.50050354003906,348.6924648526528,67.66587218651603,67.7713227704338,208.95182551176313,187.91838261622823,445.2300109863281,9.141100028606203,64.60066986083984,130646000,49905800,84468000,612800,36204000,45074000,58514300,26701600,4844000,342248000,135396000
124,2020-06-30,88.76896667480469,52.61000061035156,137.9409942626953,353.5924987792969,70.42744445800781,70.64640045166016,226.20590209960938,195.33795166015625,455.0400085449219,9.4680757522583,71.98733520507812,89.05610878837916,52.77000045776367,138.48150634765625,354.4379818281889,70.67854874983512,70.94282650629934,226.6342584566092,196.19221269128647,457.5899963378906,9.496486312092342,72.51266479492188,87.60095688672507,50.81999969482422,133.75149536132812,347.98160046984947,68.95025395932078,69.09602088066073,217.63862295238926,189.7996593627015,447.0,9.237548454030552,66.91533660888672,87.62042049858218,51.15999984741211,134.2534942626953,348.0104224228617,69.2730990764932,69.59172910748964,219.7505505186109,189.93403700874228,450.0199890136719,9.284899703985516,67.0999984741211,140223200,42275700,75394000,678600,40848000,40286000,33927100,34310300,4198500,367892000,253777500
125,2020-07-01,88.60105895996094,52.58000183105469,143.93499755859375,353.16973876953125,71.64456939697266,71.8395767211914,236.6460418701172,196.4801788330078,485.6400146484375,9.500224113464355,74.64199829101562,89.3919008846663,52.869998931884766,144.75,355.66774874130897,71.8916825762437,72.16241155709176,238.09052107077835,198.063931147309,488.2300109863281,9.545831787790394,75.68866729736328,88.55239622020926,51.599998474121094,137.6999969482422,350.9407434519204,70.23861810447518,70.45360210227392,226.69405185602776,193.66784129759267,454.0,9.383590042021224,72.03333282470703,88.84683067288958,52.630001068115234,137.89950561523438,353.5924802718505,70.30239194502477,70.70220499476825,227.6304772580454,194.98282366026174,454.0,9.491003326077946,72.19999694824219,110737200,32370900,127268000,516600,35504000,42182000,43399700,32061200,9705900,326648000,199903500
126,2020-07-02,88.60105895996094,52.34000015258789,144.51499938964844,358.578857421875,72.9728012084961,73.23103332519531,232.53175354003906,197.97752380371094,476.8900146484375,9.582216262817383,80.57733154296875,90.14867963414797,53.189998626708984,147.7779998779297,361.1345111134711,73.88203271256032,74.15718040763036,239.086716165668,199.66685951857852,492.2799987792969,9.7070747746163,81.86666870117188,88.4866981798334,52.04999923706055,143.55499267578125,357.8006354666607,72.06207209478745,72.2914385919885,231.72483830509577,196.76812499098386,475.5299987792969,9.548322102412195,79.04000091552734,89.51114056301097,53.029998779296875,145.60049438476562,358.9055159556344,72.08797998142785,72.3298050665194,238.09052151497772,197.4208122291355,485.6400146484375,9.608882292919626,81.43199920654297,114041600,29081400,131868000,449400,37182000,57218000,30633600,29315800,6351500,364056000,258751500
127,2020-07-06,90.97113800048828,53.400001525878906,152.8520050048828,370.3387145996094,74.51725769042969,74.71166229248047,239.36563110351562,202.23924255371094,493.80999755859375,9.808507919311523,91.43866729736328,91.44077455841791,53.52000045776367,152.99400329589844,374.21061985786685,75.05980291455755,75.22729491318063,239.4851695882037,202.65198332371176,499.5,9.877790743512366,91.85266876220703,90.00265833546331,52.33000183105469,146.5,368.4556119892456,73.3793403903291,73.58225733217644,231.38611803540718,199.73404770725878,479.79998779296875,9.68215394384551,84.40266418457031,90.03429319420877,52.900001525878906,146.74850463867188,371.12655371429173,73.73805212311827,74.13874222626067,232.8704382226935,200.4443379426205,480.7699890136719,9.711312699829152,85.11266326904297,118655600,36769400,137612000,752900,31280000,44712000,26206200,31897600,7839000,315892000,308548500
128,2020-07-07,90.68887329101562,52.93000030517578,150.00599670410156,367.0336608886719,73.9931411743164,74.22692108154297,239.9434356689453,199.88763427734375,493.1600036621094,9.84090518951416,92.65733337402344,92.13185365235528,54.16999816894531,153.4774932861328,373.3651371221115,75.5684745653254,75.79124990468137,246.70759041907095,206.04983473859397,504.82000732421875,10.03853556670386,95.30000305175781,90.57694083639849,52.86000061035156,149.5,366.88955112865705,73.91192815547616,74.21595923259059,237.9112053418843,199.63807995851283,490.8299865722656,9.819970896144344,89.11399841308594,91.35074735374833,53.279998779296875,152.92750549316406,370.28107097619966,74.23327567203478,74.53630064372297,238.49895651678605,201.99928942933178,497.30999755859375,9.91517249486187,93.6673355102539,112424400,32153100,105150000,410900,29164000,42364000,27887800,33600700,5669900,357800000,322345500
129,2020-07-08,92.80103302001953,53.43000030517578,154.0554962158203,376.55487060546875,74.53219604492188,74.90845489501953,242.653076171875,204.28372192382812,502.7799987792969,10.184080123901367,91.05867004394531,92.83266788269125,53.470001220703125,154.19850158691406,376.7662413419345,75.02442305506965,75.2855896621943,246.05010331756864,204.6964480594897,505.1000061035156,10.193052779530584,94.48400115966797,91.58191749535032,52.06999969482422,150.6215057373047,371.7126071670827,74.01555115717608,74.34549320672672,235.6896706269855,200.3099659833893,493.80999755859375,9.934363074863974,87.42266845703125,91.66952230167387,53.0099983215332,151.1304931640625,373.5764754354131,74.44849715564595,74.76896117431934,237.2038906357482,201.63455617889085,498.5799865722656,9.962524550287647,93.66666412353516,117092000,35608300,100752000,599300,24994000,31766000,29791300,33600000,5691700,365480000,244669500
130,2020-07-09,93.20010375976562,57.2599983215332,159.13150024414062,379.23541259765625,75.27900695800781,75.65873718261719,243.569580078125,205.7138671875,507.760009765625,10.476163864135742,92.9520034790039,93.75003795219516,57.58000183105469,159.69400024414062,380.15774426169884,75.86340915901333,76.18084662108825,245.59185390320658,207.6911443883824,510.0,10.536973136914073,93.90399932861328,92.14889068283713,53.310001373291016,153.6999969482422,370.9535738391775,74.13785891845036,74.5094076914568,238.32960194625068,202.97830467804536,495.7799987792969,10.201524382747717,90.08533477783203,93.6965037466287,53.52000045776367,155.79949951171875,379.93678576533154,75.05282230927719,75.22381322432761,244.06767737889825,207.64314923722176,508.3999938964844,10.34781630285554,93.1326675415039,125642800,87216300,127774000,644200,28466000,41836000,22174900,33121700,5840500,494548000,175764000
131,2020-07-10,93.36312866210938,55.880001068115234,160.0,380.3211364746094,76.81100463867188,76.67255401611328,244.1374053955078,205.08999633789062,548.72998046875,10.44650936126709,102.97666931152344,93.42153433551938,58.150001525878906,160.75,383.530107507732,76.9151303165417,76.78863406760478,244.55580528195952,205.48353614357757,555.8800048828125,10.621959122432155,103.2613296508789,92.18051959638903,55.5099983215332,156.78500366210938,376.5741361257775,74.55910155405785,74.76497183660314,238.40928673932723,202.60400230969233,511.2799987792969,10.346323249550977,91.73400115966797,92.79372347201921,57.540000915527344,159.58799743652344,383.4244074705041,75.03788049778584,75.38920428639194,242.7626520537933,205.0420011781126,519.72998046875,10.555667179121489,93.06666564941406,90257200,59839700,109720000,667200,37126000,35918000,22982700,26177600,21605600,497676000,350064000
132,2020-07-13,92.93243408203125,53.59000015258789,155.1999969482422,373.3746643066406,75.29645538330078,75.3384017944336,238.09051513671875,198.7550048828125,525.5,10.020841598510742,99.80400085449219,97.29058186234049,58.349998474121094,167.21449279785156,387.0656452989213,78.57427448460577,78.53331741345096,249.1980791140628,207.13444315045686,575.3699951171875,10.758529236288021,119.66600036621094,92.71829725665447,53.380001068115234,153.41949462890625,372.6540863596785,74.9926990857716,75.05592510143445,237.51272043071017,198.20788649530527,520.9600219726562,9.993676452273958,98.0739974975586,94.67228464918172,56.68000030517578,162.55299377441406,382.25217523068886,77.22253349363405,77.21708959553256,246.07002860272232,205.8674413979546,567.97998046875,10.561896130622017,110.5999984741211,191649200,57741800,154408000,1083600,36928000,42954000,24674900,38135600,18399000,457076000,584781000
133,2020-07-14,94.47030639648438,54.720001220703125,154.1999969482422,381.2626037597656,75.75679779052734,75.7683334350586,238.81771850585938,199.983642578125,524.8800048828125,10.344579696655273,101.12000274658203,94.66253642553353,54.86000061035156,156.36900329589844,381.9543597998941,75.87487328964137,75.86498319457694,239.41544132438415,200.46356491246553,525.5,10.370249407389627,106.0,91.37507321337583,52.2599983215332,147.5,370.2906193670859,73.90943925246394,74.02814364430351,231.14702340531284,193.9174172419484,490.489990234375,9.754927398669993,95.4000015258789,92.31191055961413,53.29999923706055,154.4499969482422,371.4627607317372,74.2487200614685,74.36990704594152,235.859019435535,197.85278624196766,517.0800170898438,10.043523169184148,103.73332977294922,170989200,54890100,144638000,880100,31700000,38108000,23378100,37591800,15083300,542676000,351271500
134,2020-07-15,95.12002563476562,55.34000015258789,150.44349670410156,360.7021789550781,75.41104888916016,75.57005310058594,239.36563110351562,199.68601989746094,523.260009765625,10.195295333862305,103.06732940673828,96.60194074558854,55.369998931884766,154.91749572753906,372.4812384941237,76.49166941609427,76.53903647589908,243.88836298337034,202.84391613359716,529.0,10.400401986816686,103.33333587646484,93.91794539378512,53.59000015258789,148.65899658203125,357.8967446031282,74.63185085070943,74.62099414042883,237.1441214589662,196.79689356415724,510.17999267578125,10.024330975606967,97.13333129882812,96.35130500289155,54.959999084472656,154.01150512695312,371.9816482271678,75.8838526785356,75.88640355335926,240.6308024691148,201.14498746711183,516.2999877929688,10.381711331238394,102.86666870117188,153198000,42360300,115778000,1640300,32214000,31026000,19133600,32179400,10066700,403984000,245517000
135,2020-07-16,93.9495849609375,54.91999816894531,149.9949951171875,370.108154296875,75.62825775146484,75.472412109375,240.01315307617188,195.73147583007812,527.3900146484375,10.103086471557617,100.04266357421875,94.80856064892015,55.150001525878906,151.60000610351562,378.40919933527783,75.66263435320313,75.52173283177987,240.8399964023928,197.43999775620557,535.5399780273438,10.174861073982143,102.11399841308594,93.34854481035306,53.7400016784668,145.9114990234375,358.1946014185784,74.04942755345188,74.14472076367511,235.43066712453663,194.1861257007085,504.3599853515625,9.864583775298879,97.73332977294922,93.98851960775556,54.68000030517578,148.55299377441406,359.42438695465285,74.73147848917887,74.80383049169487,237.09431025052712,197.15204149590082,526.47998046875,9.983710582414464,98.47733306884766,110577600,36887100,127884000,2240900,30386000,26484000,18880700,29940700,24499000,344964000,214512000
136,2020-07-17,93.759765625,55.040000915527344,148.09849548339844,368.5419921875,75.50618743896484,75.56855773925781,241.10897827148438,194.73326110839844,492.989990234375,10.16962718963623,100.05599975585938,94.55790717010848,55.810001373291016,151.1999969482422,371.8662502650829,75.89927572620824,75.89637177199131,243.23087763767205,196.80651414276153,503.5899963378906,10.216480278150636,102.50066375732422,93.2852575959958,54.68000030517578,147.42250061035156,365.19849993280104,74.65275527390709,74.63444396372523,236.95484860582587,193.30308749951638,484.1400146484375,10.05623307538678,99.33333587646484,94.4021760380504,55.310001373291016,150.4499969482422,370.3098065790583,75.80860573313267,75.57154526134265,240.08289904762913,196.25941038174207,494.8699951171875,10.193552373280765,100.89666748046875,92186800,34710400,95226000,1048700,29134000,34264000,18152400,31635300,24991400,266284000,139950000
137,2020-07-20,95.73565673828125,57.459999084472656,159.8419952392578,376.1225280761719,78.00572204589844,77.9095687866211,244.486083984375,203.1031036376953,502.4100036621094,10.477909088134766,109.53333282470703,95.8743600058145,57.529998779296875,160.0679931640625,377.07368169646963,78.23340433066593,78.16713422314109,245.11369146477205,203.77499186370676,504.5,10.4983452186308,110.0,93.50183459957924,54.83000183105469,149.7010040283203,367.09125994657535,74.91083940978167,74.86361158034967,234.74330173043552,194.85802818757483,484.20001220703125,10.125015066195536,99.19999694824219,93.84737490055309,55.22999954223633,150.00999450683594,368.8494867651566,75.49175232432286,75.47638804786754,239.14648016579534,196.76812403001048,489.1400146484375,10.242148242886795,101.267333984375,90318000,45034300,151964000,972600,31146000,30166000,20872200,36884800,11940300,284852000,256821000
138,2020-07-21,94.41434478759766,57.0,156.9145050048828,368.7630615234375,77.64202117919922,77.5149917602539,240.83004760742188,200.36752319335938,490.1000061035156,10.29623031616211,104.55733489990234,96.60436824916565,58.5,162.0290069580078,376.90079150533325,79.06541172209533,79.06587283187774,245.97041545685423,205.34911808941715,506.2200012207031,10.52700766109685,111.66666412353516,94.16370906625916,56.31999969482422,155.28599548339844,368.1289492666198,77.43576156058828,77.35058684227765,239.16640442838812,199.67643403748642,488.6099853515625,10.254610801910369,103.86666870117188,96.52893470179353,57.810001373291016,161.62449645996094,376.7566817470561,79.06541172209533,78.9652397202964,245.28303874201202,205.08036282280696,506.0,10.480153621616225,109.32866668701172,103433200,44741000,122426000,823700,24324000,27486000,19364200,37990400,9113700,277036000,241608000
139,2020-07-22,94.67960357666016,61.790000915527344,154.99549865722656,377.1986083984375,78.14372253417969,77.95989227294922,238.9571990966797,203.2470703125,489.82000732421875,10.406135559082031,106.15533447265625,95.36337714422316,62.0,157.5,379.0720937989197,78.21895271408748,78.06600632312026,240.97947296312753,203.77498771005708,497.20001220703125,10.569373636295285,108.4280014038086,94.02746487733731,56.970001220703125,153.26300048828125,374.4604058526899,77.02823138131289,76.88279551424989,237.21385850831268,200.0219922473186,487.20001220703125,10.259345450313695,104.13333129882812,94.11506227305587,57.06999969482422,156.25,377.21781325840453,77.74565483909969,77.50454220451702,239.3457143912011,200.799463939146,492.19000244140625,10.335108209767633,106.5999984741211,89001600,135159400,82084000,710100,18640000,24482000,15427900,49605700,6954100,367292000,212416500
140,2020-07-23,90.37010955810547,59.56999969482422,149.32749938964844,369.1568908691406,75.5126724243164,75.5635757446289,231.71487426757812,194.40692138671875,477.5799865722656,10.098100662231445,100.87133026123047,94.48978555792418,62.33000183105469,154.9134979248047,378.7453625018513,78.31211540945279,78.23389586305572,241.49749751367125,202.4504239268405,491.8999938964844,10.514046678748416,112.5999984741211,89.55736834691913,58.630001068115234,148.5,366.9086912281927,75.0997578719082,75.15704470098699,230.86810276184073,194.03258257365707,472.0199890136719,9.99990816657194,98.71800231933594,94.41191626887031,61.630001068115234,154.9134979248047,374.7485533667023,78.06799743119716,78.01369344820895,238.71812121728394,198.87020762283348,491.1300048828125,10.417349625754085,111.93000030517578,197004400,106829100,113138000,990800,32552000,33910000,21771800,67457000,7722000,411660000,364927500
141,2020-07-24,90.146240234375,69.4000015258789,150.44549560546875,353.2561950683594,75.32286071777344,75.13812255859375,229.83206176757812,193.2167205810547,480.45001220703125,10.162646293640137,94.46666717529297,90.49178057488463,69.94000244140625,151.57899475097656,360.4427710929891,75.61012811712042,75.4978187147444,232.60148152642532,194.71407581114096,487.1700134277344,10.332364270627034,97.66666412353516,86.76873582504383,64.05000305175781,144.39999389648438,352.3818901358675,74.15356198548388,74.11084821614986,226.03654759091734,189.57890135143603,467.5400085449219,9.746451268066961,91.10266876220703,88.56212813927338,64.18000030517578,146.5,356.45557820071303,74.6781815268445,74.68875512451017,229.31403632182506,192.37205264774803,468.7699890136719,9.844144631920722,94.40066528320312,185438800,205314500,112648000,1628900,30880000,29902000,18325800,39827000,7746200,473292000,290949000
142,2020-07-27,92.28273010253906,68.97000122070312,152.760498046875,366.8030700683594,76.23607635498047,76.19528198242188,232.61141967773438,195.66432189941406,495.6499938964844,10.388938903808594,102.63999938964844,92.37519895851747,71.62999725341797,154.89999389648438,368.7342287337059,76.77264631663479,76.60031547041915,234.0558986869806,195.7794985613358,496.9200134277344,10.409125002734362,103.19599914550781,90.98818839691468,67.79000091552734,150.7884979248047,361.49962587685536,75.48925568592946,75.34337449446365,229.9515821419086,192.79438135598141,482.30999755859375,10.185824899038082,94.19999694824219,91.21205332883926,69.27999877929688,153.10000610351562,363.16174057412803,75.50868660063844,75.38970769221412,230.57918955173696,193.3798871308601,484.510009765625,10.20028021077765,95.66666412353516,121214000,107918100,83410000,1080300,24920000,27124000,13163100,30160900,7863100,292132000,240730500
143,2020-07-28,90.7667465209961,67.61000061035156,150.01649475097656,361.59564208984375,74.74842071533203,74.91094207763672,229.24429321289062,193.90777587890625,488.510009765625,10.183582305908203,98.43267059326172,92.02966071554671,69.80000305175781,153.85450744628906,366.7645930829465,76.05074057337652,76.02490006928045,234.06588656056124,196.48015192158581,497.7900085449219,10.349562180268707,104.3133316040039,90.7618750492638,67.0199966430664,149.78799438476562,361.4323274922921,74.61490539134913,74.75500559506845,228.95540347133579,193.6390206101506,487.760009765625,10.177352403986625,98.29467010498047,91.85202279586937,68.0999984741211,152.7135009765625,366.15930285819655,75.98597845727959,75.97458351011703,233.73714052317075,195.43392500778242,496.0199890136719,10.341836835691455,100.26667022705078,103625600,94181400,62534000,502000,34044000,30910000,14170100,23251400,5986700,271636000,237130500
144,2020-07-29,92.5066146850586,76.08999633789062,151.67649841308594,350.3162536621094,75.82853698730469,75.90035247802734,232.40223693847656,195.86585998535156,484.4800109863281,10.432801246643066,99.94066619873047,92.69155242145456,77.19000244140625,151.95799255371094,351.79584894292026,76.288485594667,76.38957630642854,232.81068038212788,196.43216470696157,494.9200134277344,10.483392461698255,102.32066345214844,91.21450111866662,73.9000015258789,149.8385009765625,347.501202180615,74.79774063891395,74.87905326549283,229.4335812177927,193.8981758948436,484.1300048828125,10.314671733951203,99.13333129882812,91.25100003347492,75.5,151.54949951171875,350.68135126702106,75.04635144013983,74.97819642494973,230.260424579066,194.36850495719972,492.25,10.35828485037809,100.06666564941406,90329200,132969700,59482000,1446700,22130000,22676000,13588300,19632600,6611800,284508000,141403500
145,2020-07-30,93.62594604492188,78.19999694824219,152.593994140625,348.5003967285156,76.2983627319336,76.64067840576172,233.60765075683594,195.71229553222656,485.79998779296875,10.580838203430176,99.16600036621094,93.73057872513968,78.95999908447266,154.60000610351562,348.5868625805517,76.61821265922241,76.76622275499713,233.9961660711744,196.24982077645538,488.3500061035156,10.589809909127565,100.8826675415039,91.26802000602063,75.06999969482422,150.25,340.93910603596584,74.34388308640193,74.48847653000448,228.1285800567822,191.55618156926076,477.510009765625,10.263083717676144,98.06666564941406,91.67682263526055,75.37000274658203,150.6999969482422,341.8902890491578,74.58202585443561,74.62797025137715,229.34393877357934,192.92875222913779,480.7099914550781,10.342584609616207,99.19999694824219,158130000,80286900,122566000,1010400,33428000,36042000,20615300,25079600,6608600,308880000,114315000
146,2020-07-31,103.42752075195312,77.43000030517578,158.23399353027344,339.8438720703125,73.88253021240234,74.1287841796875,252.70468139648438,196.77774047851562,488.8800048828125,10.581584930419922,95.38400268554688,103.57838786224833,78.95999908447266,162.34100341796875,347.9527805291834,75.17737712044061,74.97920180424096,254.8763935205981,196.86413762541622,494.79998779296875,10.732861361908311,101.13666534423828,98.13739181757805,75.36000061035156,157.5500030517578,336.98076433280596,72.44120644663028,72.43741321897399,248.05245445627082,191.01867275251885,484.5,10.400402497842242,94.73200225830078,100.142485220989,78.66999816894531,162.1999969482422,347.75102685693093,74.98108383916886,74.58214259832627,254.84650889876966,196.1922346738633,488.2900085449219,10.53024551881602,101.0,374336800,71621600,161710000,954900,68798000,91468000,53005100,51044000,5916300,386080000,183123000
147,2020-08-03,106.03363037109375,77.66999816894531,155.59449768066406,352.2281799316406,73.45855712890625,73.87022399902344,251.00119018554688,207.8447265625,498.6199951171875,10.975850105285645,99.0,108.66165541676666,78.5,159.1999969482422,352.74700438958047,74.25668422333258,74.61601753774528,254.42808673282505,208.90056139620748,503.0899963378906,11.06407362223194,100.65399932861328,105.01648797674454,77.05999755859375,155.1999969482422,345.70456710627343,73.0196282781996,73.32021580273161,249.37738817454434,201.98968375994193,490.2300109863281,10.68177171546466,96.29199981689453,105.31578641481019,78.19000244140625,159.02549743652344,346.8574745100968,74.06587203460529,74.28073846463809,251.68855166925394,203.02631760229153,490.8599853515625,10.698967881097097,96.61333465576172,308151200,42628800,101494000,862400,46604000,45482000,23124900,78983000,5873100,412720000,132139500
148,2020-08-04,106.74173736572266,85.04000091552734,156.94149780273438,355.8022766113281,72.98625183105469,73.39892578125,248.87930297851562,204.7252197265625,509.6400146484375,11.192668914794922,99.13333129882812,107.8367490242639,85.80999755859375,158.36199951171875,357.2818720158368,74.01206886075751,74.38584953229615,251.83800220693652,206.1458000815315,510.44000244140625,11.192668914794922,101.82733154296875,105.49828693193605,77.98999786376953,155.0605010986328,353.7558592112987,72.6713888949411,72.93709895228872,246.48842677738412,201.8648873185333,498.6499938964844,10.87192452892122,97.46666717529297,106.22343065918278,78.02999877929688,155.0605010986328,353.97681775455567,73.5641771323543,74.0670056639935,250.60271540964905,205.56988754345605,498.6499938964844,11.015474656655902,99.6673355102539,173071600,155676100,93886000,833400,38070000,37212000,17183500,49280100,5608000,310336000,126225000
